EqDiameter,Sphericity,Normalized Density
0.389264,0.856795,0.19752076642784297
0.34081700000000004,0.827974,0.7473023029714297
0.34607299999999996,0.829522,0.693828609378681
0.44957400000000003,0.892775,0.804470255396979
0.447373,0.892013,0.33632504625957094
0.30037200000000003,0.827751,0.05994560055391945
0.33774000000000004,0.828077,0.8154086358858655
0.388091,0.857955,0.3659890370360559
0.398399,0.866264,0.9635609123201075
0.49373300000000003,0.993676,0.5699654071671121
0.225224,0.869744,0.7550555845380067
0.48859300000000006,0.996403,0.735780810036965
0.206204,0.888346,0.027581054041894582
0.366311,0.840421,0.6005051943041421
0.40978800000000004,0.874384,0.8024808049119612
0.386911,0.857546,0.22304536128794325
0.253067,0.847955,0.5351987933143831
0.25027099999999997,0.849917,0.12990733275871752
0.278156,0.835136,0.09838971448857986
0.133723,0.964064,0.8307037862792929
0.323142,0.82746,0.0014011422085860336
0.362981,0.839906,0.7403064437633713
0.223465,0.872063,0.6243072136888181
0.22167699999999999,0.873734,0.9907904504013373
0.29739800000000005,0.829623,0.32874699113420625
0.48635700000000004,0.997065,0.32361459534858783
0.5044,0.98632,0.07109886248994893
0.376581,0.851881,0.07095053691185575
0.374698,0.850299,0.14101936339486446
0.33928500000000006,0.831251,0.643928214997905
0.5189450000000001,0.935125,0.8745620234649174
0.36095299999999997,0.840708,0.9798279386018292
0.396155,0.868508,0.24373366362783264
0.307092,0.829154,0.996171051402797
0.218012,0.878173,0.6898190023494224
0.33141000000000004,0.830003,0.6062096382657506
0.515302,0.931715,0.4101088668551909
0.489334,0.914768,0.8782832957620588
0.277006,0.837043,0.32361459534858783
0.17736400000000002,0.91962,0.8141261838214552
0.29021600000000003,0.832678,0.8676641638271858
0.37782600000000005,0.854809,0.9604103839549986
0.335394,0.831171,0.7015029165462743
0.230345,0.86737,0.16295616734755983
0.352604,0.837553,0.33632504625957094
0.341578,0.833439,0.06310313779206553
0.267446,0.842019,0.8084610430628069
0.33928500000000006,0.832997,0.6047476830722877
0.484478,0.913286,0.6032673178829385
0.336961,0.832641,0.03360746604047426
0.518616,0.937196,0.46081776765884297
0.5054420000000001,0.98396,0.9857014067057299
0.485231,0.99643,0.668368985794017
0.411887,0.880599,0.7914459278605793
0.51993,0.939337,0.8285660190536426
0.210288,0.886938,0.002309268266258146
0.464415,0.903997,0.46005372123999755
0.51993,0.939957,0.9159687692478209
0.496263,0.989953,0.09688477510530208
0.400066,0.875426,0.27876480396020037
0.330602,0.833193,0.7884664667643732
0.503354,0.98472,0.11450169134573274
0.479907,0.912397,0.6159603056049984
0.33460500000000004,0.834288,0.7412753728719365
0.445595,0.896679,0.14101936339486446
0.418565,0.885365,0.8535365320647798
0.366311,0.851264,0.1343725047349676
0.182825,0.915712,0.1343725047349676
0.43649000000000004,0.893296,0.8740800767647049
0.429883,0.890654,0.13082062377236842
0.289161,0.835816,0.8141261838214552
0.358902,0.846698,0.21101872889392104
0.30988400000000005,0.83272,0.31156539620698853
0.496263,0.989071,0.20608776157492606
0.332215,0.834715,0.052747163639805236
0.450885,0.89962,0.8536272277327085
0.501951,0.925282,0.042640737641886806
0.516301,0.938093,0.49587179036267304
0.35472800000000004,0.845493,0.1343725047349676
0.477589,0.998933,0.5908586244794769
0.520257,0.946127,0.16944327341469648
0.521237,0.959448,0.33632504625957094
0.483722,0.995765,0.021047221105805276
0.487105,0.993898,0.13439315068726587
0.30037200000000003,0.834986,0.9295102622884749
0.34607299999999996,0.841504,0.14049614733585797
0.41396499999999997,0.885654,0.11450169134573274
0.486731,0.917708,0.3681005577279896
0.470495,1.00194,0.5821331934482729
0.278156,0.841277,0.38385339750433095
0.32143700000000003,0.835521,0.18099670914194368
0.40117,0.880449,0.03664175291891859
0.44290300000000005,0.898277,0.5826190805948942
0.5189450000000001,0.96307,0.6588141012368274
0.364986,0.856576,0.4222002060190851
0.5179560000000001,0.965005,0.9065807653345077
0.403903,0.882558,0.15744647137858964
0.421576,0.890348,0.656539225846119
0.509568,0.976248,0.05787760665056919
0.517626,0.964473,0.9176549471817613
0.369582,0.86142,0.03340528976158048
0.195214,0.905441,0.9784160333389526
0.230345,0.872254,0.0008638131771545826
0.287027,0.839602,0.9008211197866183
0.25027099999999997,0.857099,0.2865213432295005
0.233636,0.869792,0.6588141012368274
0.241482,0.863686,0.2381695620469933
0.34607299999999996,0.84557,0.4525730618174099
0.42747300000000005,0.893547,0.6335512504160299
0.395589,0.879582,6.759198883886334e-07
0.37343200000000004,0.865488,0.809544608393902
0.36893200000000004,0.862587,0.21430551605636922
0.171545,0.929269,0.5351987933143831
0.36828,0.862326,0.1343725047349676
0.38332900000000003,0.87302,0.9667321525071322
0.465644,0.909774,0.051747059608153595
0.226957,0.876078,0.6025945693855387
0.386911,0.875454,0.10306171827614354
0.18543700000000002,0.915781,0.13439315068726587
0.358902,0.855911,0.9618631671187032
0.480291,0.995851,0.9510512626625705
0.498055,0.984885,0.22686789568527654
0.349006,0.849462,0.11450169134573274
0.223465,0.879561,0.08050137538577155
0.371517,0.866121,0.5315429310962974
0.496981,0.92674,0.6727036599760823
0.362981,0.860065,0.5218352943687301
0.230345,0.873772,0.42909951220292186
0.40498500000000004,0.885893,0.8037613372839678
0.32979,0.841173,0.11450169134573274
0.232002,0.87252,0.8051723595851413
0.278156,0.844435,0.6045390975944103
0.49734,0.92734,0.11450169134573274
0.453053,0.905169,0.0119915716431684
0.341578,0.846193,0.0209863690290625
0.195214,0.906828,0.31015273815632294
0.473279,0.914377,0.24458353706509267
0.218012,0.885055,0.6705987117107176
0.303288,0.83919,0.37740572575404335
0.480291,0.995297,0.14101936339486446
0.210288,0.892498,0.988360814120093
0.412408,0.889772,0.45183732879386573
0.21986000000000003,0.883807,0.20288521394027012
0.380291,0.8741,0.04055568873636877
0.39727999999999997,0.88359,0.14049614733585797
0.32815300000000003,0.842272,0.49697540646599675
0.147181,0.954344,0.0008538171731852549
0.482203,0.919572,0.11450169134573274
0.372796,0.869762,0.6855180867132997
0.2041,0.898951,0.8672825696760065
0.395589,0.88327,0.26947804683320914
0.51059,0.971134,0.18830288967707182
0.42650099999999996,0.895958,0.04307937231865136
0.483343,0.920505,0.4736401174594183
0.380902,0.875558,0.4854218847112701
0.36095299999999997,0.862161,0.06319633806005223
0.511945,0.968588,0.00047571688436494407
0.481058,0.994302,0.42774234696652386
0.32815300000000003,0.843267,0.8992298840407346
0.33618000000000003,0.846283,0.6323829582266045
0.515302,0.960036,0.20863059826333374
0.27349900000000005,0.847898,0.5776207251153794
0.2699,0.849476,0.9301668823058039
0.2041,0.89948,0.3299363870154848
0.308028,0.840989,0.3226323249598075
0.49482,0.985477,0.21466513433076378
0.251677,0.859829,0.5722052491829853
0.241482,0.866966,0.5036033481830524
0.307092,0.841154,0.9896730129802886
0.302323,0.841372,0.8498785073902878
0.46969299999999997,0.99967,0.40947151129753395
0.275847,0.847753,0.14101936339486446
0.233636,0.873405,0.3486101123759158
0.461938,0.91121,0.29369882491896865
0.263679,0.853316,0.902562131718546
0.21986000000000003,0.885342,0.5812089293397651
0.51025,0.969536,0.9246433698943813
0.502653,0.978484,0.758509406221365
0.332215,0.846576,0.883141841724897
0.480291,0.993959,0.31156539620698853
0.47248700000000005,0.916835,0.8836510712719808
0.488222,0.989013,0.2331400260162793
0.513629,0.957691,0.7891337663890463
0.19975600000000002,0.904714,0.695063568965389
0.4552,1.00559,0.3054732808325429
0.49590300000000004,0.983494,0.9086228103090405
0.344588,0.854866,0.8921945483309378
0.248849,0.863179,0.5345697516331621
0.416022,0.894534,0.25331473783567504
0.21422,0.891328,0.3247060489905729
0.487478,0.989309,0.02252333591612696
0.22167699999999999,0.884685,0.9775826089431292
0.336961,0.850848,0.14101936339486446
0.29021600000000003,0.845195,0.9228424312234089
0.495182,0.983712,0.7136024520609495
0.29230399999999995,0.844929,0.27999513793443387
0.448256,0.906956,0.14049614733585797
0.380291,0.879679,0.8246683885231073
0.5040520000000001,0.975276,0.1343725047349676
0.482584,0.991821,0.8339230889050191
0.481058,0.992668,0.7875937119909096
0.507857,0.942928,0.3118469839985314
0.233636,0.87535,0.9234730517820796
0.468486,0.999113,0.06426490484328712
0.41396499999999997,0.894826,0.6273961335081892
0.48970400000000003,0.98707,0.3533745129765703
0.375955,0.878169,0.14101936339486446
0.508885,0.945433,0.19073751042454754
0.241482,0.869767,0.26555338449410654
0.44290300000000005,0.90569,0.7484218408413078
0.280426,0.849279,0.6405254204012808
0.495543,0.982269,0.33632504625957094
0.29230399999999995,0.846546,0.31003723068430034
0.389264,0.885951,0.8648067122293217
0.484478,0.989944,0.03655414192416643
0.484478,0.989894,0.0166516603434402
0.5044,0.972935,0.32361459534858783
0.386911,0.885526,0.05388484646895051
0.51059,0.95564,0.26941531072920055
0.5099090000000001,0.961205,0.6526998878933473
0.48410000000000003,0.925597,0.8827241807170341
0.21613300000000002,0.891788,0.0712563005935073
0.484478,0.989446,0.0009350402410854348
0.281548,0.850078,0.03928011541870109
0.49373300000000003,0.982813,0.9551131464054989
0.424053,0.900179,0.4108395463603648
0.261106,0.858765,0.0930109161575432
0.435091,0.904125,0.6658238124426882
0.274678,0.852869,0.8608050118708722
0.40335899999999997,0.893316,0.5337630788046924
0.501951,0.974596,0.2606247965492788
0.506825,0.967484,0.7696183420242799
0.308959,0.847712,0.045673256855379644
0.147181,0.956889,0.11450169134573274
0.467272,0.998343,0.8051723595851413
0.388091,0.887894,0.02634456820057883
0.32815300000000003,0.853526,0.04276740865812326
0.39783999999999997,0.891992,0.9427550054339447
0.333015,0.856061,0.0028704014306357244
0.287027,0.850135,0.5457595176983955
0.236837,0.875703,0.025258163790435325
0.232002,0.879479,0.6330388267303755
0.48970400000000003,0.984819,0.4002010916776313
0.29021600000000003,0.849849,0.20229136439636838
0.418058,0.89947,0.03364265208287651
0.29739800000000005,0.849131,0.41538433969747623
0.468889,0.997161,0.30630202606584805
0.284861,0.85144,0.9775289695294321
0.36095299999999997,0.875222,0.8691396470394773
0.33851400000000004,0.861131,0.9162752555239272
0.27231,0.855798,0.9736189924587657
0.50648,0.950534,0.3132622451631794
0.323142,0.853806,0.4303694653659419
0.485982,0.986688,0.0
0.30520200000000003,0.850278,0.04874270025914066
0.407134,0.896788,0.14101936339486446
0.5050950000000001,0.966389,0.6479313780260673
0.425036,0.902752,0.5433386761413449
0.18543700000000002,0.921724,0.9675059388896291
0.26620299999999997,0.859004,0.5544474583221388
0.2041,0.904799,0.4115020440177523
0.332215,0.859058,0.9449807620785012
0.430361,0.904907,0.000542427018918665
0.50648,0.954563,0.7842146113136236
0.473674,0.922944,0.25331473783567504
0.41653300000000004,0.90043,0.04970762712743904
0.133723,0.971489,0.7808381142500271
0.2041,0.905103,0.2840103240970848
0.32229199999999997,0.855005,0.9509197611634295
0.40552499999999997,0.896974,0.9109633789226311
0.17736400000000002,0.92949,0.6884866055557475
0.49264100000000005,0.980782,0.9485524245666574
0.29538200000000003,0.851723,0.5874370818799689
0.487105,0.931108,0.2341337616031342
0.264947,0.8604,0.9501731965990615
0.30135,0.851536,0.32361459534858783
0.325667,0.857063,0.33478990450499635
0.503004,0.94682,0.1343725047349676
0.46318000000000004,0.998974,0.11165311166254419
0.370229,0.882915,0.7716233766146793
0.233636,0.880499,0.4461393757650645
0.495182,0.937835,0.09090020526993736
0.431315,0.906052,0.8024808049119612
0.5044,0.964204,0.5911406457763471
0.210288,0.900197,0.2242597847840776
0.32483,0.857389,0.32361459534858783
0.479522,0.989849,0.20942834590601145
0.280426,0.855223,0.11450169134573274
0.27231,0.858049,0.5891113856588714
0.37720400000000004,0.886997,0.1343725047349676
0.439261,0.90911,0.24668614971968003
0.335394,0.863511,0.6865074619518182
0.47089400000000003,0.994615,0.40496962836706857
0.319714,0.856129,0.12128922323791579
0.285948,0.854472,0.282471695310943
0.21613300000000002,0.895642,0.27137666347045564
0.122977,0.983414,0.4303694653659419
0.261106,0.86358,0.39651999101624935
0.210288,0.900748,0.1436925570396619
0.308028,0.85394,0.983760288192647
0.425525,0.904958,0.0427190841332684
0.32229199999999997,0.858152,0.8873167192996272
0.30520200000000003,0.853963,0.6994064309168186
0.500541,0.969518,0.8535365320647798
0.498055,0.94293,0.8384604917960111
0.446486,1.00581,0.9810274641986992
0.33851400000000004,0.867702,0.7066122747857344
0.498055,0.97273,0.13439315068726587
0.35189,0.875821,0.9098366569102149
0.174503,0.933301,0.778241933951736
0.393313,0.895083,0.821161098967848
0.2041,0.906868,0.3703723444555915
0.30988400000000005,0.855615,0.03500656223295113
0.349731,0.875013,0.38168726916445456
0.370229,0.885898,0.361795342250789
0.49590300000000004,0.974878,0.926454044714569
0.468486,0.995056,0.14780768718588858
0.40335899999999997,0.898821,0.005828465528165485
0.498055,0.944472,0.14101936339486446
0.267446,0.862275,0.21101872889392104
0.165301,0.94205,0.42774234696652386
0.262399,0.864697,0.12738048275419847
0.49080900000000005,0.979657,0.8154086358858655
0.501247,0.950491,0.904795731376064
0.33851400000000004,0.869373,0.9278663870238181
0.349731,0.876127,0.5915729079514088
0.388678,0.894398,0.9651023428228775
0.374698,0.888937,0.14101936339486446
0.470495,0.993537,0.9387011293360126
0.17736400000000002,0.93131,0.21225345822617514
0.483722,0.984905,0.07613097052743854
0.444253,0.913292,0.556124516100296
0.39783999999999997,0.898201,0.41138590480375076
0.500541,0.964555,0.24373366362783264
0.264947,0.864609,0.46336887065790644
0.32483,0.863557,0.5521441893869606
0.471293,0.99266,0.21184648965167452
0.479907,0.987217,0.71438932305804
0.49191,0.977285,0.3809732793297234
0.291264,0.858022,0.7702849990154946
0.328974,0.866878,0.1934182102344209
0.284861,0.858986,0.38351816238943104
0.496622,0.945902,0.14604088216015584
0.42698800000000003,0.908005,0.5753951745994352
0.225224,0.890946,0.4442356019251414
0.259801,0.868018,0.21607283800058116
0.484478,0.983335,0.1343725047349676
0.498768,0.966146,0.07620440239889638
0.282661,0.85993,0.24373366362783264
0.251677,0.872884,0.9438249537990345
0.287027,0.859479,0.6245000222641642
0.33460500000000004,0.871375,0.0009215183298994939
0.241482,0.879576,0.11450169134573274
0.461523,0.99715,0.7171735718806673
0.320578,0.864554,0.1343725047349676
0.49336900000000006,0.943514,0.971701689887664
0.498768,0.953512,0.7144113281976586
0.31353,0.862117,0.14049614733585797
0.406063,0.902585,0.20221782557129858
0.496622,0.968478,0.9727510090256404
0.317093,0.863747,0.29562852384359745
0.32979,0.869731,0.6047476830722877
0.389847,0.897651,0.643460527932482
0.294363,0.859862,0.41104139451784355
0.426014,0.908865,0.6098231180914487
0.187978,0.923458,0.3705168363301218
0.264947,0.86719,0.13439315068726587
0.452621,0.918805,0.8804026050355294
0.299387,0.860539,0.13439315068726587
0.285948,0.861157,0.0018597694666728048
0.477977,0.986844,0.11450169134573274
0.29230399999999995,0.860678,0.2541222296658708
0.496622,0.95059,0.17607160115812717
0.287027,0.861255,0.14101936339486446
0.284861,0.862003,0.33632504625957094
0.465644,0.994097,0.7191049206880161
0.31884500000000005,0.866373,0.02976119678119764
0.359588,0.886854,0.03176986916219213
0.317093,0.865845,0.23355509476520442
0.236837,0.884517,0.9996811444615067
0.462767,0.995509,0.9210244119181161
0.244482,0.879546,0.11450169134573274
0.386319,0.897832,0.3682092368314267
0.323142,0.869172,0.41918049668988994
0.317971,0.866931,0.4002010916776313
0.33774000000000004,0.876888,0.5464924136777803
0.485231,0.980054,0.7107109973430258
0.359588,0.88795,0.3692956993813461
0.462353,0.995365,0.9794301450785604
0.33618000000000003,0.876636,0.7144423372048004
0.29739800000000005,0.862961,0.21101872889392104
0.21422,0.902589,0.8142984470641055
0.230345,0.890121,0.11450169134573274
0.187978,0.924623,0.7094847873046171
0.46969299999999997,0.928763,0.8757386926041608
0.165301,0.944604,0.1343725047349676
0.411887,0.906524,0.969153874587798
0.289161,0.863768,0.10256247016517939
0.241482,0.882747,0.1977964995181979
0.142974,0.965619,0.1507710025553299
0.392164,0.900967,0.6553931121967804
0.218012,0.900039,0.26557604619256314
0.49482,0.964323,0.6694010531858787
0.308028,0.865922,0.8396196834042893
0.298396,0.864317,0.004896349441729184
0.242991,0.882297,0.9113083857539713
0.288098,0.864711,0.13439315068726587
0.419573,0.909414,0.037189536815822
0.38272500000000004,0.898481,0.1286239539873429
0.341578,0.881448,0.6300243465808466
0.489334,0.973664,0.38385339750433095
0.49482,0.960873,0.020063734561864215
0.367626,0.893098,0.938075844453441
0.48410000000000003,0.979313,0.19163840883028052
0.317093,0.870347,0.11450169134573274
0.232002,0.890285,0.5874370818799689
0.251677,0.877692,0.6379305598162291
0.281548,0.866352,0.14101936339486446
0.197511,0.917482,0.12105500426084542
0.298396,0.865751,0.5662961517923925
0.21613300000000002,0.902543,0.05826094422210045
0.18543700000000002,0.927876,0.7658009140451498
0.174503,0.9373,0.68816097344342
0.26620299999999997,0.871332,0.16873274469112848
0.406599,0.906523,0.6892267740247351
0.34533200000000003,0.884925,0.8297769457881358
0.474855,0.985862,0.0917585499004746
0.34607299999999996,0.885551,0.0950496327617046
0.293337,0.866936,0.0015366760868618299
0.33774000000000004,0.881832,0.648140585828388
0.485231,0.942841,0.08903969497595081
0.323142,0.874988,0.7873215826493091
0.481058,0.939023,0.8311547036453849
0.400066,0.905183,0.9832661953669714
0.259801,0.875043,0.4470074272689643
0.323988,0.875724,0.6757461968584045
0.308959,0.870196,0.9060367806782689
0.481058,0.980176,0.6177394992286219
0.389264,0.90247,0.11450169134573274
0.21422,0.905104,0.6994064309168186
0.29639299999999996,0.868051,0.9782061321440078
0.47603,0.984258,0.3133384884328562
0.29021600000000003,0.867921,0.022384555684358712
0.255803,0.877479,0.8402226822787402
0.362981,0.893703,0.9285064087614439
0.19975600000000002,0.91676,0.5281175967974048
0.414996,0.909955,0.6955769880723943
0.44245100000000004,1.00341,0.37413242158789983
0.412928,0.909486,0.3111757945613367
0.48485500000000004,0.975675,0.35243925147146055
0.349006,0.888931,0.1173545944891502
0.225224,0.897577,0.011584241166740455
0.350454,0.889707,0.7565064000919681
0.39783999999999997,0.905843,0.13955590033861062
0.381512,0.901112,0.7563543818251877
0.381512,0.901126,0.5273273542350988
0.482584,0.977305,0.32361459534858783
0.32143700000000003,0.876998,0.9235179459835156
0.435091,0.91709,0.18084446064654094
0.32979,0.880899,0.5025905795433405
0.267446,0.874202,0.6330388267303755
0.45044900000000004,0.998811,0.5746894362459312
0.490073,0.957782,0.809544608393902
0.469291,0.987719,0.45894441963994204
0.48785,0.95177,0.6372989890483446
0.461523,0.99248,0.9315366757279439
0.171545,0.941535,0.5587114676208472
0.434622,0.917653,0.7582441116140204
0.267446,0.874996,0.005399311590041887
0.291264,0.871159,0.21184648965167452
0.284861,0.871432,0.3058761618514319
0.360272,0.895229,0.06674272439558264
0.487105,0.9687,0.9236820437490603
0.268679,0.87504,0.8678862469717713
0.261106,0.877866,0.429007900413088
0.245955,0.885515,0.0006959551194090553
0.48182200000000003,0.976175,0.11450169134573274
0.482203,0.944736,0.2607595090140366
0.45647899999999997,0.99499,0.6514065772439638
0.206204,0.913377,0.4870087956555945
0.48859300000000006,0.957377,0.07151214242677878
0.473674,0.937475,0.5351987933143831
0.29538200000000003,0.87263,0.051091113685575555
0.480291,0.943459,0.25331473783567504
0.477977,0.979383,0.3062958848183242
0.36565,0.898146,0.5281175967974048
0.212272,0.909367,0.8171833613216932
0.32815300000000003,0.883781,0.24373366362783264
0.18543700000000002,0.930644,0.37869858129854456
0.206204,0.914058,0.014354764686960531
0.487105,0.96406,0.00016480659698982775
0.485607,0.951927,0.6001823328099688
0.241482,0.889372,0.021479203162024507
0.308028,0.8765,0.004912028635458618
0.271111,0.876084,0.14101936339486446
0.36230700000000005,0.897601,0.8276113749388339
0.274678,0.875296,0.11450169134573274
0.238405,0.891403,0.10016865056452527
0.464826,0.988955,0.5562947343935705
0.407134,0.911246,0.6811476581141843
0.278156,0.875552,0.4222246806941069
0.15116100000000002,0.960902,0.864573858521165
0.225224,0.900823,0.11450169134573274
0.168481,0.945507,0.09984752081335817
0.241482,0.890493,0.14101936339486446
0.43788,1.0034,0.6704457524316042
0.474068,0.981185,0.8526285241311051
0.27349900000000005,0.877442,0.3921682636730423
0.303288,0.877864,0.45162160655979416
0.378445,0.904275,0.36938612356514666
0.33851400000000004,0.890579,0.06704600567497518
0.484478,0.96521,0.6001823328099688
0.274678,0.877647,0.6317921988157904
0.25848200000000005,0.882768,0.13439315068726587
0.484478,0.957094,0.6893805727345783
0.27231,0.878314,0.08758636823086023
0.352604,0.896201,0.09387429502458303
0.450012,0.99672,0.840116957040473
0.37343200000000004,0.903169,0.9015030134193774
0.180136,0.936246,0.0021322254115617085
0.34308900000000003,0.893015,0.1734944078031263
0.470495,0.938976,0.9734411114902185
0.268679,0.87971,0.09136826970584569
0.299387,0.878468,0.3330325369092076
0.441998,1.00065,0.1199499313646114
0.2041,0.917518,0.01595787840928409
0.456903,0.930823,0.8192403117108267
0.34081700000000004,0.892691,0.5068311850472353
0.448256,0.997203,0.9501828058513196
0.30135,0.87956,0.4002010916776313
0.414996,1.01303,0.8524836459219938
0.238405,0.894293,0.21308529109632277
0.396155,0.910245,0.28063171722628605
0.302323,0.880121,0.988464010814353
0.32815300000000003,0.888595,0.6881432469787415
0.482964,0.95939,0.0954794649281136
0.319714,0.885739,0.24373366362783264
0.271111,0.880593,0.1343725047349676
0.25444300000000003,0.886442,0.02156442665198234
0.275847,0.879768,0.21184648965167452
0.400066,0.911709,0.4592963031017845
0.444253,0.998773,0.8855722917835152
0.482203,0.961691,0.8147968050646812
0.467272,0.9841,0.8516370117837057
0.43834100000000004,1.00171,0.47687856064534245
0.223465,0.904785,0.7378009015347532
0.336961,0.893066,0.6856371987242165
0.378445,0.906513,0.5874370818799689
0.285948,0.879846,0.2552174129465132
0.470495,0.981093,0.11450169134573274
0.393313,0.910475,0.4474635693308132
0.47913700000000004,0.970288,0.363417447268102
0.353315,0.899007,0.21974986691696874
0.47913700000000004,0.951756,0.05563325986174063
0.212272,0.912765,0.9773528585334573
0.462767,0.936052,0.015522285690318997
0.4772,0.973017,0.3100025839991912
0.264947,0.883737,0.536516407026036
0.206204,0.917362,0.7616777789616943
0.271111,0.882173,0.07953032633501979
0.142974,0.970156,0.3731305754612708
0.133723,0.979173,0.07533051895508168
0.206204,0.9175,0.24359313918995254
0.25715,0.88679,0.23195507988389458
0.468889,0.981877,0.2390356484819112
0.268679,0.883079,0.3831020703241895
0.440634,1.00005,0.7522438590779559
0.171545,0.945025,0.6539069237081057
0.238405,0.896637,0.29379772414871724
0.479522,0.965462,0.5187132250783623
0.197511,0.924513,0.07775060384297401
0.364986,0.90402,0.17014271148248342
0.268679,0.884316,0.3945322295206148
0.393884,0.912044,0.9008211197866183
0.242991,0.894778,0.8874224742332849
0.470495,0.944163,0.7007979074103253
0.346811,0.898765,0.7622229765285699
0.182825,0.936349,0.855949250616219
0.43972000000000006,0.926436,0.32361459534858783
0.43834100000000004,1.00035,0.35544686039143925
0.423066,0.920606,0.43671984463832014
0.25715,0.889235,0.6727454806779884
0.44913600000000004,0.994145,0.3111757945613367
0.180136,0.938851,0.24373366362783264
0.421576,1.00838,0.8747080162235364
0.455627,0.934633,0.24373366362783264
0.381512,0.909943,0.9234730517820796
0.42698800000000003,0.922305,0.4438916825649473
0.33774000000000004,0.89711,0.5228964461269044
0.235247,0.900395,0.9409055672324935
0.307092,0.887747,0.7605429827575376
0.441544,0.928049,0.3226192877549317
0.323142,0.892621,0.1343725047349676
0.317093,0.890822,0.02961771059742977
0.2041,0.92103,0.8680994458894883
0.06428740000000001,1.60975,0.21101872889392104
0.06428740000000001,1.60975,0.33556467673933504
0.06428740000000001,1.60975,0.8155916714229672
0.06428740000000001,1.60975,0.04791701956761849
0.06428740000000001,1.60975,0.9702275347093455
0.06428740000000001,1.60975,0.1343725047349676
0.06428740000000001,1.60975,0.24139316036915584
0.06428740000000001,1.60975,0.27494319543371165
0.06428740000000001,1.60975,0.21184648965167452
0.06428740000000001,1.60975,0.9886591483068902
0.06428740000000001,1.60975,0.1343725047349676
0.06428740000000001,1.60975,0.9590798555277054
0.06428740000000001,1.60975,0.6792479523853953
0.06428740000000001,1.60975,0.8474443538901398
0.06428740000000001,1.60975,0.30478169994678506
0.06428740000000001,1.60975,0.21101872889392104
0.06428740000000001,1.60975,0.6729784545916732
0.06428740000000001,1.60975,0.8856596662933358
0.06428740000000001,1.60975,0.33632504625957094
0.06428740000000001,1.60975,0.41263456106485774
0.06428740000000001,1.60975,0.07774448859228389
0.06428740000000001,1.60975,0.01985176600039386
0.06428740000000001,1.60975,0.20012576866140822
0.06428740000000001,1.60975,0.9727775859864398
0.06428740000000001,1.60975,0.6067156404204519
0.06428740000000001,1.60975,0.7565064000919681
0.06428740000000001,1.60975,0.25037049880217743
0.06428740000000001,1.60975,0.951862524644573
0.06428740000000001,1.60975,0.45640427454947924
0.06428740000000001,1.60975,0.6098231180914487
0.06428740000000001,1.60975,0.5375228834957756
0.06428740000000001,1.60975,0.6239781434124195
0.06428740000000001,1.60975,0.42903211108754963
0.06428740000000001,1.60975,0.6913072304671207
0.06428740000000001,1.60975,0.7007979074103253
0.06428740000000001,1.60975,0.40085188184076104
0.06428740000000001,1.60975,0.5900106942273325
0.06428740000000001,1.60975,0.020313553440006175
0.06428740000000001,1.60975,0.9829790857278771
0.06428740000000001,1.60975,0.7010013442299454
0.06428740000000001,1.60975,0.11450169134573274
0.06428740000000001,1.60975,0.7672021342047954
0.06428740000000001,1.60975,0.3291938904391387
0.06428740000000001,1.60975,0.5490235457375728
0.06428740000000001,1.60975,0.2422101647788779
0.06428740000000001,1.60975,0.6880859610384313
0.06428740000000001,1.60975,0.11450169134573274
0.06428740000000001,1.60975,0.543649046702488
0.06428740000000001,1.60975,0.8502686350993588
0.06428740000000001,1.60975,0.03111373189724603
0.06428740000000001,1.60975,0.0011709288986159474
0.06428740000000001,1.60975,0.1343725047349676
0.06428740000000001,1.60975,0.9715734536626136
0.06428740000000001,1.60975,0.36647308618012225
0.06428740000000001,1.60975,0.0001726441915932061
0.06428740000000001,1.60975,0.11450169134573274
0.06428740000000001,1.60975,0.4822687009044006
0.06428740000000001,1.60975,0.12066605930264279
0.06428740000000001,1.60975,0.11450169134573274
0.06428740000000001,1.60975,0.8540430422794062
0.06428740000000001,1.60975,0.8304381699321567
0.06428740000000001,1.60975,0.760189369032878
0.06428740000000001,1.60975,0.21184648965167452
0.06428740000000001,1.60975,0.18811251557406375
0.06428740000000001,1.60975,0.5989269570763187
0.06428740000000001,1.60975,0.2433514744103506
0.06428740000000001,1.60975,0.336776329111303
0.06428740000000001,1.60975,0.32361459534858783
0.06428740000000001,1.60975,0.6117232092302082
0.06428740000000001,1.60975,0.17470822273522102
0.06428740000000001,1.60975,0.8334798107822524
0.06428740000000001,1.60975,0.40947151129753395
0.06428740000000001,1.60975,0.5128214992089215
0.06428740000000001,1.60975,0.5592381120231907
0.06428740000000001,1.60975,0.9692275018773888
0.06428740000000001,1.60975,0.8498822588734375
0.06428740000000001,1.60975,0.13439315068726587
0.06428740000000001,1.60975,0.31156539620698853
0.06428740000000001,1.60975,0.9969226453676154
0.06428740000000001,1.60975,0.8110312846227841
0.06428740000000001,1.60975,0.21101872889392104
0.06428740000000001,1.60975,0.04408026917343484
0.06428740000000001,1.60975,0.11450169134573274
0.06428740000000001,1.60975,0.5145658505837856
0.06428740000000001,1.60975,0.7565064000919681
0.06428740000000001,1.60975,0.9864499084631692
0.06428740000000001,1.60975,0.6684293540532441
0.06428740000000001,1.60975,0.0003443656052046524
0.06428740000000001,1.60975,0.7550555845380067
0.06428740000000001,1.60975,0.8921945483309378
0.06428740000000001,1.60975,0.31156539620698853
0.06428740000000001,1.60975,0.25594641600588497
