Midpoint,ln(Population density)
0.19952623149688797,-1.1970780834803834
0.316227766016838,-0.9499161170400015
0.5011872336272725,-2.1932873920732705
0.7943282347242818,-4.20594549138242
1.2589254117941677,-5.94504617809834
1.9952623149688806,-6.907042958044902
3.162277660168381,-8.184321113170833
5.011872336272726,-10.896129930376137
