Width3D,Thickness3D,Length3D,Width3D/Thickness3D,Thickness3D/Length3D,Normalized Density
0.128788,0.09581350000000001,0.26838799999999996,1.3441529638307754,0.3569962144358169,0.2181406600215028
0.606511,0.359299,1.76377,1.6880397663227564,0.2037108012949534,0.005743520826915779
0.361478,0.290373,0.9041570000000001,1.2448746956500778,0.32115329527947023,0.10345321317934646
0.342782,0.32764499999999996,0.53063,1.046199392635322,0.6174641463920244,0.8288434315280951
0.32047000000000003,0.279989,0.747075,1.1445806799552842,0.37478030987517985,0.3194190023833836
0.211231,0.205013,0.331035,1.0303297839649193,0.6193091364961408,0.7963087356137815
0.30009199999999997,0.306058,0.50239,0.9805069627325539,0.6092040048567846,0.5914894542422064
0.13063999999999998,0.129939,0.23064400000000002,1.0053948391168162,0.5633747246839285,0.5332223699604919
0.630875,0.599896,0.8226960000000001,1.0516406177070692,0.7291830761301865,0.9639686482221814
0.328221,0.319835,0.428462,1.0262197695686839,0.7464722659185645,0.8982955589360725
0.23089400000000002,0.234904,0.33118200000000003,0.9829291966079761,0.7092897560857776,0.7630723135876731
0.0567295,0.0518154,0.0567295,1.094838600107304,0.9133766382569914,0.5312860144547437
0.19117599999999998,0.188569,0.318998,1.0138251780515355,0.5911290979880751,0.6814125960019597
0.0801133,0.0526118,0.10828600000000001,1.522724940032464,0.48585966791644347,0.19202713062496835
0.323919,0.29844600000000004,0.423566,1.085352124002332,0.7046032967707513,0.9278532683518215
0.118632,0.113056,0.230588,1.0493206906311916,0.490294377851406,0.5299552826230044
0.151827,0.123227,0.191052,1.2320919928262475,0.6449919393672927,0.08254033886067069
0.169601,0.147619,0.26838799999999996,1.1489103706162487,0.5500208653143956,0.5601466535361267
0.30684100000000003,0.290941,0.553357,1.0546502555500945,0.5257745000063251,0.5727594022265133
0.549249,0.529269,0.989103,1.0377501799651974,0.5350999845314391,0.5475021843344398
0.29968,0.26957600000000004,0.37298000000000003,1.1116716621657712,0.7227626146174058,0.6681815194644131
0.0567295,0.0518154,0.0567295,1.094838600107304,0.9133766382569914,0.5312860144547437
0.433616,0.5007389999999999,0.7124109999999999,0.8659521227625571,0.7028793772134344,0.40209038057721863
0.24044100000000002,0.236289,0.36358100000000004,1.0175717024491195,0.649893696315264,0.8217239780465633
0.113459,0.125673,0.251556,0.902811264153796,0.49958259791060444,0.07906540641368164
0.278474,0.277175,0.382368,1.0046865698565888,0.7248906812285547,0.8482637193710844
0.0722482,0.0658792,0.258739,1.096676948111088,0.2546164281380078,0.04503168241011397
0.546336,0.5175919999999999,1.07955,1.0555340886257905,0.4794516233615858,0.5686537172143691
0.0567295,0.0518154,0.0567295,1.094838600107304,0.9133766382569914,0.5312860144547437
0.256413,0.22073500000000001,0.519692,1.1616327270256188,0.4247419625470471,0.35920801361625865
0.12651,0.0916053,0.17892500000000003,1.3810336301502206,0.5119759675841833,0.1317481937351762
0.184898,0.16876400000000003,0.245681,1.0956009575501884,0.6869232867010474,0.9094077313484588
0.638884,0.6463909999999999,0.9355420000000001,0.9883862863189619,0.6909267568960024,0.7817968986777455
0.312958,0.297099,0.41263600000000006,1.0533795132262311,0.7200026173188959,0.9781337920623593
0.481664,0.368788,1.54773,1.3060728657114655,0.2382767020087483,0.02872277174268008
0.17609200000000003,0.161221,0.289962,1.092239844685246,0.5560073388926825,0.6832907631055323
0.0619024,0.0577662,0.14767,1.0716024249474607,0.391184397643394,0.31220962196178226
0.5054270000000001,0.46063600000000005,1.45233,1.097237297996683,0.3171703400742256,0.10581424690305014
0.08429880000000001,0.0534083,0.15984299999999999,1.578383884152838,0.3341297398071858,0.022912964608789655
0.124417,0.111818,0.191831,1.112674166949865,0.5828984887739729,0.7613306456644392
0.439716,0.46126900000000004,0.5988450000000001,0.9532745534601283,0.7702644256861124,0.49595587509979894
0.252031,0.27114800000000006,0.330412,0.9294960685677193,0.8206360543805917,0.24376366922779585
0.0567295,0.0518154,0.0567295,1.094838600107304,0.9133766382569914,0.5312860144547437
0.118632,0.127291,0.210685,0.9319747664799555,0.6041768516980325,0.4802372792604807
0.140882,0.132379,0.27409,1.0642322422740769,0.4829763946149075,0.5937852777262784
0.344247,0.322762,0.421874,1.0665660765517626,0.7650672949743288,0.7865529917748618
0.329647,0.312672,0.593429,1.0542901187186573,0.5268903272337551,0.5747970102418241
0.23654,0.235338,0.34336300000000003,1.005107547442402,0.6853912623084024,0.8525004370241047
0.335727,0.308193,0.525985,1.0893401212876348,0.585934960122437,0.7856853926044244
0.249697,0.240227,0.36976,1.0394210475924854,0.6496835785374298,0.8982178476531296
0.0714004,0.052280700000000006,0.11414700000000001,1.3657123948225636,0.45801203711004235,0.23335882723501483
0.0567295,0.0518154,0.0567295,1.094838600107304,0.9133766382569914,0.5312860144547437
0.8194629999999999,0.7495940000000001,1.51935,1.0932091238723893,0.49336492579063423,0.5545132321867263
0.113459,0.128255,0.17930600000000002,0.8846360765662157,0.7152856011511047,0.6035217111086659
0.123629,0.0934185,0.199457,1.3233888362583428,0.4683641085547261,0.1493526497058782
0.180958,0.15124,0.268164,1.1964956360751124,0.5639832341403023,0.430038596409309
0.246081,0.216891,0.334669,1.13458373099852,0.648076158831562,0.6759907531847041
0.280404,0.276403,0.479817,1.0144752408620745,0.5760592059055849,0.6268601157333759
0.0619024,0.0617157,0.151404,1.003025162154849,0.40762265197749065,0.24448528206998424
0.113459,0.124669,0.17930600000000002,0.910081896862893,0.6952862703980903,0.6597220035837914
0.23522900000000002,0.22025899999999998,0.38662799999999997,1.0679654406857384,0.5696923140589921,0.7241175603164383
0.134532,0.136553,0.18649000000000002,0.9851998857586433,0.7322269290578584,0.7458991703261006
0.492163,0.472783,0.634299,1.0409913215999729,0.7453629912706784,0.9289606011207088
0.299223,0.261092,0.5855030000000001,1.146044306221562,0.44592768952507494,0.4108563084778724
0.16904,0.160755,0.359575,1.051538054803894,0.4470694569978447,0.4791668117078384
0.0817169,0.053437,0.149179,1.529219454684956,0.3582072543722642,0.011114529982329549
0.378838,0.346008,0.46849900000000005,1.0948821992555087,0.7385458666934186,0.7304657210331932
0.194255,0.195667,0.341991,0.9927836579494754,0.5721407873306608,0.5192864383858438
0.0801133,0.0526118,0.10828600000000001,1.522724940032464,0.48585966791644347,0.19202713062496835
0.470823,0.41407299999999997,1.11389,1.1370531283131236,0.3717359882932785,0.30424360787553595
0.29412900000000003,0.252435,0.420918,1.1651672707825778,0.5997248870326287,0.5445138394677764
0.117226,0.0941453,0.240759,1.2451604063081216,0.391035433774023,0.19671337785557297
0.232997,0.209044,0.29534,1.1145835326534126,0.7078079501591387,0.7112083762486273
0.122393,0.120381,0.26327300000000003,1.016713600983544,0.457247799812362,0.2746846342379526
0.468709,0.41308999999999996,0.928012,1.1346413614466582,0.4451343301595238,0.47025915136243585
0.325441,0.27963299999999996,0.657992,1.1638147142862252,0.4249793310556967,0.3494095394131615
0.23089400000000002,0.231154,0.33840800000000004,0.9988752087353021,0.6830630481548898,0.8204267497759562
0.499251,0.477253,0.897749,1.0460929527944298,0.5316107286112265,0.5650033599207296
0.0567295,0.0518154,0.0567295,1.094838600107304,0.9133766382569914,0.5312860144547437
1.58812,1.30229,3.70995,1.2194826037211375,0.3510262941549077,0.15331609735625987
0.924246,0.956588,1.46355,0.9661902511844179,0.6536080079259335,0.6311517627013561
0.312333,0.28876999999999997,0.449904,1.0815978114070024,0.6418480386926988,0.9389310989106738
0.141067,0.11557500000000001,0.519895,1.2205667315595932,0.22230450379403535,0.028201860467031575
0.09425109999999999,0.0714717,0.220532,1.3187191573727781,0.3240876607476466,0.10224188786601181
0.08847580000000001,0.0679696,0.191052,1.301696640851204,0.3557649226388627,0.12278741888507706
0.0714004,0.052280700000000006,0.11414700000000001,1.3657123948225636,0.45801203711004235,0.23335882723501483
0.659211,0.568929,1.62598,1.1586876394066745,0.34989913775077186,0.21086119860750543
0.0619024,0.070872,0.167997,0.8734394401173947,0.42186467615493134,0.015695870834913896
0.12651,0.0911546,0.17930600000000002,1.3878619400447154,0.5083745106131418,0.11963234899698022
0.235753,0.21132800000000002,0.486989,1.1155786265899454,0.43394820006201373,0.612632288579059
0.47260500000000005,0.46927800000000003,0.705876,1.0070896142584993,0.6648164833483502,0.8174416523248886
0.0567295,0.0523424,0.11763200000000001,1.0838154154184754,0.44496735582154506,0.6913942943031613
0.26168,0.253823,0.328947,1.0309546416203417,0.7716227842175184,0.8336925694037439
0.205066,0.169755,0.332198,1.2080115460516627,0.5110054846808229,0.29915486019445753
0.12380500000000001,0.12248,0.247258,1.0108180927498367,0.4953530320555857,0.3279248620683614
0.113459,0.125017,0.17930600000000002,0.9075485733940185,0.6972270866563304,0.6613488888111251
0.241573,0.21314,0.275415,1.1334005817772357,0.7738866801009385,0.24005993625683308
0.281115,0.262183,0.4719,1.072209105853545,0.5555901674083492,0.6842432811172492
0.304576,0.258267,0.448542,1.179306686491112,0.5757922335032172,0.4897737099249913
0.212253,0.177677,0.30060899999999996,1.1946003140530288,0.5910568213193884,0.4171739974427878
0.245485,0.227322,0.376075,1.0798998777065132,0.6044592169115203,0.843144285816508
0.434779,0.38979700000000006,1.26034,1.1153985279517287,0.30927924210927216,0.09500033478189293
0.165015,0.168009,0.24272200000000002,0.9821795260968162,0.6921869463831049,0.7526992714986782
0.0811153,0.0684192,0.193404,1.1855634091015388,0.3537631072780294,0.1991551701182274
0.23089400000000002,0.23682,0.285629,0.9749767756101682,0.8291174915712339,0.3721836582773605
0.29435100000000003,0.27905,0.360471,1.054832467299767,0.774126073942148,0.7890850317903129
0.11731699999999999,0.10609,0.20700000000000002,1.1058252427184465,0.512512077294686,0.563600512732188
0.27472199999999997,0.257824,0.349548,1.0655408340573413,0.7375925480906771,0.9165505373699607
0.135001,0.135535,0.312063,0.9960600582875274,0.43431935218209144,0.22560235806943943
0.08064650000000001,0.058817100000000004,0.15030500000000002,1.3711403656419647,0.39131831941718503,0.275920835468486
0.375621,0.33992300000000003,0.644531,1.1050179011128989,0.5273958894141633,0.5979580194339529
0.329915,0.27114800000000006,0.441667,1.216734034549397,0.6139195366645008,0.2168171694604511
0.188106,0.160439,0.27409,1.172445602378474,0.5853515268707359,0.5187427560962882
0.771827,0.730033,1.2618,1.0572494668049253,0.5785647487715961,0.7436851643129488
0.0801133,0.0526118,0.10828600000000001,1.522724940032464,0.48585966791644347,0.19202713062496835
0.226918,0.242631,0.336274,0.9352391079458107,0.7215276827824928,0.5615712667756373
0.154701,0.126534,0.283654,1.2226042012423537,0.44608572415689535,0.22097679382119959
0.186013,0.16551400000000002,0.26641899999999996,1.123850550406612,0.6212544901076877,0.7679287160537348
0.27740499999999996,0.26982,0.40409100000000003,1.0281113334815801,0.6677208846522193,0.9086840560824142
0.26246800000000003,0.222196,0.926429,1.181245386955661,0.23984136938718456,0.03621690988594118
0.303865,0.26969099999999996,0.34122500000000006,1.126715389093444,0.7903611986226095,0.19507724647176802
0.49883900000000003,0.48237599999999997,0.583532,1.0341289782244558,0.8266487527676287,0.4694364994622473
0.165314,0.167994,0.26838799999999996,0.9840470492993797,0.6259370761733014,0.6470173716837043
0.209323,0.203213,0.50131,1.0300669740616988,0.40536394646027407,0.26722837922565784
0.491299,0.440808,0.667217,1.114541932088347,0.6606666197054332,0.8129299443847319
0.479947,0.453531,0.731836,1.0582451916186546,0.6197167124874972,0.859988199874215
0.288881,0.271597,0.51578,1.063638405431577,0.5265752840358292,0.5933033126843443
0.0619024,0.0617157,0.151404,1.003025162154849,0.40762265197749065,0.24448528206998424
0.23897000000000002,0.20840899999999998,0.30479,1.1466395405188836,0.6837789953738639,0.5150909060876545
0.206226,0.16525399999999998,0.599371,1.2479334842121825,0.2757123718031069,0.05149900377205555
0.12695,0.0941961,0.167997,1.3477203408633691,0.5607010839479276,0.09471262332202124
0.25714800000000004,0.258552,0.34122500000000006,0.9945697577276527,0.7577170488680488,0.7336462493653003
0.250998,0.220414,0.386809,1.1387570662480604,0.5698264518147199,0.6492749177562229
0.189845,0.175853,0.298859,1.0795664560741074,0.5884146035421387,0.7892128945214575
0.408952,0.364299,1.0521900000000002,1.1225723924578437,0.3462292931884925,0.18283681914033809
0.285845,0.27786500000000003,0.442895,1.0287189822395768,0.6273834656069724,0.8077464071446215
0.0713864,0.0630404,0.152395,1.132391291933427,0.4136644903048,0.5127722207205547
1.6059100000000002,1.67059,3.19621,0.9612831394896415,0.5226784222563599,0.22291312952436784
0.277434,0.24491100000000002,0.35733600000000004,1.1327951786567365,0.6853801464168178,0.6307346019506768
0.7213200000000001,0.7176520000000001,1.1023399999999999,1.0051111123497183,0.6510259992379848,0.7773182060340669
0.0619024,0.0637169,0.190391,0.9715224689211182,0.3346634032070844,0.03154074761643844
0.486344,0.45677,0.738545,1.064745933401931,0.6184728080211768,0.8682339644471138
0.40618400000000005,0.26336200000000004,1.2286400000000002,1.5423029898011102,0.2143524547467118,0.0141333989275234
0.147884,0.122249,0.298358,1.2096949668299946,0.40973930647074985,0.2286755837849684
0.250943,0.265152,0.401053,0.946411869418296,0.6611395501342715,0.5889618132219887
0.113459,0.128255,0.17930600000000002,0.8846360765662157,0.7152856011511047,0.6035217111086659
0.161631,0.144127,0.232542,1.1214484447744002,0.6197891133644675,0.7814909944252484
0.339446,0.319986,0.422632,1.0608151606632792,0.7571267674951258,0.8571494387449199
0.192478,0.167215,0.314512,1.1510809436952427,0.5316649285241899,0.5078651263560063
0.283225,0.253722,0.39731400000000006,1.116280811281639,0.6385931530225463,0.8070010456708379
0.387823,0.37684500000000004,0.53918,1.0291313404715465,0.698922437775882,0.95377803556049
0.388748,0.387157,0.5399700000000001,1.004109443972342,0.71699724058744,0.8551943204589575
0.0714004,0.052280700000000006,0.11414700000000001,1.3657123948225636,0.45801203711004235,0.23335882723501483
0.0670753,0.0637169,0.21941200000000002,1.0527081512126295,0.2903984285271544,0.05816688730799087
0.113459,0.103976,0.411901,1.0912037393244596,0.2524295886632953,0.041589810296068216
0.260513,0.24451499999999998,0.322942,1.065427478886776,0.7571483424268134,0.8362072921412457
0.113459,0.125017,0.17930600000000002,0.9075485733940185,0.6972270866563304,0.6613488888111251
0.127716,0.122349,0.191373,1.043866316847706,0.6393221614334311,0.881664795432613
0.150576,0.16282400000000002,0.210685,0.924777674052965,0.7728314782732516,0.37844280519103146
0.0567295,0.0518154,0.0567295,1.094838600107304,0.9133766382569914,0.5312860144547437
0.405617,0.423617,0.496046,0.9575087874188241,0.8539873318200328,0.21522200772810948
0.27791899999999997,0.240072,0.399473,1.1576485387717017,0.6009717803205723,0.5837753838627235
0.226918,0.242705,0.345931,0.9349539564491873,0.701599451913821,0.6174760096711494
0.226918,0.236589,0.39056799999999997,0.9591232052208684,0.6057562319493661,0.5029955481319526
0.357306,0.333173,0.624665,1.072433840677366,0.5333626823977652,0.621886561050379
0.0619024,0.0617157,0.151404,1.003025162154849,0.40762265197749065,0.24448528206998424
0.242057,0.200891,0.5305700000000001,1.2049170943446945,0.3786324141960532,0.20666924729961225
0.563246,0.501849,1.40249,1.1223415808340758,0.35782715028271145,0.227605532869199
0.203936,0.186575,0.292255,1.093051051855822,0.638397974371696,0.9112314427097891
0.193404,0.165987,0.301996,1.1651755860398705,0.5496331077232811,0.4971412305466514
0.0619024,0.0617157,0.151404,1.003025162154849,0.40762265197749065,0.24448528206998424
0.148535,0.10571,0.341218,1.4051177750449342,0.3098019447977539,0.0976992847275443
0.39628199999999997,0.375765,0.83525,1.0546006147459182,0.4498832684824903,0.5187150468330806
0.142018,0.142353,0.239224,0.9976466951873161,0.5950615322877304,0.6268723878166392
0.37006700000000003,0.356206,0.430123,1.0389128762569975,0.828149157334065,0.44521285993874843
0.191776,0.20355,0.327058,0.942156718251044,0.6223666750240019,0.4864955834819913
0.376545,0.367909,0.640069,1.0234731958174441,0.5747958423232495,0.6569852983220535
0.34630200000000005,0.315395,0.486989,1.0979945782273026,0.6476429652415147,0.9025639848224326
0.244064,0.220724,0.323618,1.1057429187582681,0.6820510602006069,0.854608697413799
3.67253,3.49519,9.47902,1.0507383003499096,0.3687290458296322,0.188611206306498
0.140882,0.12921700000000003,0.253135,1.0902744994853617,0.5104667469927116,0.5723921398900272
0.0567295,0.0518154,0.0567295,1.094838600107304,0.9133766382569914,0.5312860144547437
0.115023,0.08797350000000001,0.283654,1.307473273201589,0.31014369619324955,0.0947842133850959
0.395884,0.37270200000000003,0.6690510000000001,1.062199827207796,0.5570606725047866,0.6830375555405538
0.23209100000000002,0.24156100000000003,0.36358100000000004,0.9607966517773978,0.6643939039718797,0.6342803241074478
0.30422000000000005,0.272227,0.365251,1.1175232434696045,0.7453148656677189,0.49878475123674515
0.0619024,0.0659759,0.167997,0.9382577577569992,0.3927207033458931,0.03923233889633782
0.866558,0.8593310000000001,1.24923,1.0084100305935664,0.6878885393402336,0.8704647888865621
0.6321559999999999,0.6186459999999999,1.03291,1.021838013985381,0.5989350475840102,0.7320364377267122
0.225212,0.202358,0.293844,1.1129384556083772,0.6886579273355931,0.7892348613014082
0.31689999999999996,0.23455099999999998,0.747656,1.351092086582449,0.31371513102282333,0.10333109633650994
0.113459,0.130549,0.20569300000000001,0.8690912990524631,0.6346788660771149,0.36326179611034953
0.16113,0.14073,0.262678,1.1449584310381582,0.5357509955154218,0.5373282621115668
0.160054,0.169613,0.232542,0.943642291569632,0.7293865194244481,0.5660518663510249
0.179931,0.15071700000000002,0.27778800000000003,1.1938334759847926,0.5425612337465981,0.3989675354901749
0.416899,0.411034,0.797476,1.0142688925976926,0.5154186458275861,0.3929879282249062
0.278474,0.289029,0.501275,0.9634811731694745,0.576587701361528,0.44019985944556517
0.22829300000000002,0.220121,0.384936,1.037125035775778,0.5718379159132947,0.6893006329667265
0.0722482,0.06312279999999999,0.26135800000000003,1.1445658304130997,0.24151853013873684,0.04012798530096083
0.21271600000000002,0.191333,0.38461900000000004,1.1117580344216629,0.4974611238654356,0.5265076260581574
0.38366100000000003,0.373798,0.476354,1.0263859089668752,0.7847063318456442,0.7653203234273702
0.450914,0.42506099999999997,0.8350879999999999,1.0608218585097198,0.5090014465541356,0.5578255753353571
0.361965,0.340538,0.42801900000000004,1.0629210249663767,0.7956142133877234,0.5914210176736197
0.278474,0.280082,0.39056799999999997,0.9942588242014838,0.7171145613567932,0.8111580815431595
0.250465,0.228928,0.349548,1.0940776139222812,0.6549257898772128,0.9228700872072788
0.279494,0.261787,0.396207,1.067638958389836,0.6607328997216102,0.9788405357016698
0.332065,0.306582,0.42067899999999997,1.0831196873919537,0.7287789502209524,0.8621770905895558
0.26865100000000003,0.304176,0.423503,0.883209063173952,0.7182381234607547,0.5928222409255545
0.229655,0.205862,0.333304,1.115577425654079,0.6176403523510069,0.8104449511661669
0.28145600000000004,0.272429,0.36227,1.033135238906284,0.7520054103293123,0.9027851950217153
0.251543,0.260395,0.356677,0.966005491656906,0.7300582880309074,0.660527410152444
0.187365,0.166676,0.265717,1.1241270488852626,0.6272688612320627,0.7638202683641697
0.469301,0.43183,0.636471,1.08677257254012,0.6784755314853308,0.956109966641219
0.248615,0.221114,0.465278,1.1243747569127238,0.475229862576782,0.4770652281442572
0.565507,0.517684,1.28001,1.0923787484256804,0.40443746533230207,0.4676637409179409
0.0567295,0.0523424,0.11763200000000001,1.0838154154184754,0.44496735582154506,0.6913942943031613
0.28408300000000003,0.27401200000000003,0.33810199999999996,1.0367538647942425,0.8104418193326276,0.5883805770081815
0.138412,0.134541,0.260685,1.028771898529073,0.5161056447436562,0.4584411074740936
0.12380500000000001,0.126522,0.224408,0.9785254738306383,0.5638034294677552,0.43453254503976024
0.542736,0.5355700000000001,0.888193,1.0133801370502453,0.6029883144766961,0.7143268623121779
0.134575,0.108136,0.207945,1.2444976696012429,0.5200221212339802,0.27285228265431827
0.224322,0.19659700000000002,0.423503,1.141024532419111,0.4642163101560084,0.4212932238147214
0.158486,0.125985,0.346078,1.2579751557725123,0.36403643109356854,0.15640409797974986
0.45711700000000005,0.441936,0.830035,1.0343511277651063,0.5324305601571018,0.5254535291882843
0.235432,0.21384899999999998,0.301022,1.1009263545772954,0.7104098703749226,0.8119176054344177
0.396978,0.410246,0.483329,0.9676584293326443,0.8487924374494392,0.2610954015751029
0.234106,0.23957,0.324793,0.9771924698417999,0.7376082612617882,0.6969036236645304
0.130808,0.12483,0.210206,1.0478891292157335,0.5938460367449073,0.7751360256610788
0.221745,0.235627,0.338275,0.941084850208168,0.696554578375582,0.6227559884663936
0.12283400000000001,0.0911546,0.17930600000000002,1.3475348473911357,0.5083745106131418,0.17488990658171708
0.0801133,0.0526118,0.10828600000000001,1.522724940032464,0.48585966791644347,0.19202713062496835
0.16137,0.153325,0.27409,1.0524702429479864,0.5593965485789338,0.6782229486586797
0.0567295,0.0518154,0.0567295,1.094838600107304,0.9133766382569914,0.5312860144547437
0.156495,0.138132,0.298859,1.132938059247676,0.46219789265171873,0.4514133324903119
0.075272,0.0559578,0.147017,1.345156528669819,0.38062128869450473,0.2946156316806379
0.118632,0.147036,0.342046,0.8068228189014935,0.4298720055197254,0.006145435952424843
0.165015,0.17299,0.27778800000000003,0.9538990693103647,0.6227410831281408,0.5144137226315824
0.28122600000000003,0.26406799999999997,0.315347,1.0649756880803432,0.8373886544029275,0.2611146831115237
0.09513379999999999,0.0706832,0.216161,1.3459181248160805,0.3269933059154982,0.12370556017954591
0.113459,0.125017,0.17930600000000002,0.9075485733940185,0.6972270866563304,0.6613488888111251
0.274207,0.240551,0.479817,1.1399121184281087,0.5013390521803104,0.47733473286076505
0.241573,0.211732,0.276068,1.1409376003627227,0.7669559673703581,0.22973006531075868
0.24241200000000002,0.208371,0.365918,1.1633672631988137,0.5694472532097354,0.544047952400392
0.303642,0.290695,0.43278500000000003,1.044538089750426,0.6716845546865071,0.9674854535628848
0.130572,0.116035,0.199457,1.1252811651656827,0.5817544633680443,0.7264630258404652
0.158275,0.13901,0.232542,1.138587152003453,0.5977844862433452,0.6899071680525486
0.432267,0.414972,0.5270130000000001,1.041677510771811,0.7874037262837917,0.7440411248658466
0.245262,0.234052,0.389536,1.0478953394972057,0.6008481886141461,0.7922593561538142
0.23209100000000002,0.22068700000000002,0.454793,1.0516749967148042,0.4852471344106,0.5444659806405301
0.0567295,0.0523424,0.11763200000000001,1.0838154154184754,0.44496735582154506,0.6913942943031613
0.274207,0.247897,0.310805,1.1061327890212467,0.7975965637618443,0.27062963312396754
0.0567295,0.0518154,0.0567295,1.094838600107304,0.9133766382569914,0.5312860144547437
0.118632,0.130008,0.235432,0.9124976924496954,0.5522104047028442,0.20534362817834226
0.175361,0.20272,0.300512,0.86504044988161,0.6745820466404004,0.30939574808796966
0.188106,0.163366,0.22257400000000002,1.151439099935115,0.7339851015841922,0.29732059556239615
0.0619024,0.0617157,0.151404,1.003025162154849,0.40762265197749065,0.24448528206998424
0.16113,0.130214,0.26838799999999996,1.2374245472837022,0.48517072298314384,0.20963777565206773
0.27372199999999997,0.241968,0.390484,1.1312322290550816,0.6196617531064013,0.725247632451317
0.312991,0.28708100000000003,0.452732,1.0902532734663735,0.6341080374261152,0.9121492711283798
0.34035000000000004,0.290154,0.7411920000000001,1.172997787381873,0.3914694168312664,0.30383996784676276
0.134155,0.0907027,0.224643,1.4790629165394193,0.4037637495937999,0.016877706265765482
0.113459,0.128255,0.17930600000000002,0.8846360765662157,0.7152856011511047,0.6035217111086659
0.124417,0.10732599999999999,0.213424,1.1592437992657885,0.5028769023165154,0.42441278520481807
0.325005,0.29343,0.559721,1.1076065841938452,0.5242433283725285,0.5876733990937466
0.276749,0.270587,0.417964,1.0227727126580362,0.6473930769157152,0.8343522499648123
0.23077699999999998,0.200799,0.430889,1.1492935721791442,0.46601096802192676,0.3955250249328222
0.23267300000000002,0.22804400000000002,0.34122500000000006,1.0202987142832085,0.6683097662832441,0.8804849725793727
0.0567295,0.0518154,0.0567295,1.094838600107304,0.9133766382569914,0.5312860144547437
0.614459,0.41364100000000004,1.92097,1.4854886241934429,0.2153292347095478,0.02564757712536221
0.17018799999999998,0.204209,0.36945900000000004,0.8334010743894734,0.5527243889037755,0.04472798573358768
0.203936,0.185233,0.29403500000000005,1.1009701295125598,0.6299692213511996,0.8774253437790865
0.38676,0.360894,0.860246,1.0716720144973317,0.41952418261753033,0.47638299643706455
0.138412,0.142076,0.260685,0.9742109856696416,0.545010261426626,0.3450039552006639
0.0567295,0.0523424,0.11763200000000001,1.0838154154184754,0.44496735582154506,0.6913942943031613
